ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1776833025.834686,Cn5diCBBXLKVo2QS1,192.168.8.236,48296,192.168.8.1,53,udp,dns,0.000876,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833025.835755,Cp4Xfk3ea9JEFs1XE8,192.168.8.236,45969,192.168.8.1,53,udp,dns,0.000261,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833025.836606,CUZlf43IEBrhDKcFH2,192.168.8.236,39573,192.168.8.1,53,udp,dns,0.000549,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833025.837328,CXAUqZdBU5rKqIkK2,192.168.8.236,46079,192.168.8.1,53,udp,dns,0.000223,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833025.838185,C2KmGT1gx43wCDOaf5,192.168.8.236,33065,192.168.8.1,53,udp,dns,0.000546,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833025.838906,Cb32Pw288wMV6PDUl,192.168.8.236,59541,192.168.8.1,53,udp,dns,0.000226,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833025.839689,CPPZ3tfOpseMbjnb,192.168.8.236,33308,192.168.8.1,53,udp,dns,0.000520,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833025.840378,CbXzds4RP98GuOngfi,192.168.8.236,59579,192.168.8.1,53,udp,dns,0.000215,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833025.841156,CxbHh11COGDNllopZg,192.168.8.236,39875,192.168.8.1,53,udp,dns,0.000548,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833025.841870,Cbq1nB2Vt1ghSvVu1j,192.168.8.236,42227,192.168.8.1,53,udp,dns,0.000207,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833025.842634,CjGyLkBmpJDRA3aL1,192.168.8.236,45500,192.168.8.1,53,udp,dns,0.000516,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833025.843329,CplKBRnNMnFxrLKci,192.168.8.236,41838,192.168.8.1,53,udp,dns,0.000213,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833025.844087,CwHGes1TeYRTkSWKk9,192.168.8.236,44326,192.168.8.1,53,udp,dns,0.000527,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833025.844782,CSps0BSLUSALObqRa,192.168.8.236,43428,192.168.8.1,53,udp,dns,0.000210,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833025.845530,C3Yrw51O4bzU9Ytbai,192.168.8.236,49223,192.168.8.1,53,udp,dns,0.000520,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833025.846229,Cln76e2aMtiB30vS1j,192.168.8.236,39639,192.168.8.1,53,udp,dns,0.000216,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
