ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1776832327.011245,CFA7Fp15VE3AsedM7k,192.168.8.123,43785,192.168.8.1,53,udp,dns,0.000297,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832327.011665,CCRjt91LmFneSPIoLg,192.168.8.123,37197,192.168.8.1,53,udp,dns,0.000591,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832327.012287,Ct59IA5wK57Uz7V7j,192.168.8.123,40491,192.168.8.1,53,udp,dns,0.000306,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832330.095951,C1SA9a2tccY0pDX9Rk,192.168.8.236,54720,192.168.8.1,53,udp,dns,0.000934,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832330.097105,Cs3s6614PEAcNR4Q74,192.168.8.236,57584,192.168.8.1,53,udp,dns,0.000261,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832330.097977,CCAVDk1d8o6llCbIke,192.168.8.236,52959,192.168.8.1,53,udp,dns,0.000542,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832330.098694,COJlaj3YfaVEaxAFOc,192.168.8.236,52572,192.168.8.1,53,udp,dns,0.000221,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832330.099472,CFoGCh1xoSF1YEcUE2,192.168.8.236,48112,192.168.8.1,53,udp,dns,0.000529,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832330.100181,CWtV6XMs6stcVIGHi,192.168.8.236,38332,192.168.8.1,53,udp,dns,0.000236,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832330.100958,CAMWTr25pswbnqR7ek,192.168.8.236,36781,192.168.8.1,53,udp,dns,0.000531,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832330.101668,CmGlnN2FMTaWst8rvj,192.168.8.236,33645,192.168.8.1,53,udp,dns,0.000228,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832330.102444,C09ltw4iyZBagrjFg6,192.168.8.236,40221,192.168.8.1,53,udp,dns,0.000843,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832330.103466,C4Wp8C1vLG70ZMWoC7,192.168.8.236,48715,192.168.8.1,53,udp,dns,0.000218,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832330.104216,CXWBRH1VkhLmEfiZGc,192.168.8.236,58973,192.168.8.1,53,udp,dns,0.000628,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832330.105055,CTONFz2rymJi2jdtzf,192.168.8.236,60426,192.168.8.1,53,udp,dns,0.000207,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832330.105808,CtcsL4flKwqEnysd,192.168.8.236,53838,192.168.8.1,53,udp,dns,0.000634,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832330.106610,C8KltMmJUUq5Vi5u6,192.168.8.236,58976,192.168.8.1,53,udp,dns,0.000206,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832330.107349,C6CqN01T67GFs4lwaa,192.168.8.236,34931,192.168.8.1,53,udp,dns,0.000506,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832330.108029,CYVI0t3n1xOPcDlEb6,192.168.8.236,37993,192.168.8.1,53,udp,dns,0.000196,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832330.108760,CS3NV42LFGX3APE8ga,192.168.8.236,38796,192.168.8.1,53,udp,dns,0.000567,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832330.109508,Cxr4XNcjUP9hyDqNk,192.168.8.236,60048,192.168.8.1,53,udp,dns,0.000202,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832330.110253,CBFavL3XLgk5opCmz7,192.168.8.236,58719,192.168.8.1,53,udp,dns,0.000620,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832330.111047,C41r9V4Eu3C4HzoX6,192.168.8.236,36847,192.168.8.1,53,udp,dns,0.000225,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832291.884262,CDU3pp4QChLUFn2lgk,192.168.8.140,49359,239.255.255.250,3702,udp,-,6.320594,4592,0,S0,T,T,0,D,7,4788,0,0,-,17
1776832357.251348,CAuVAW2sDdd8e5S2Dj,192.168.8.123,35080,192.168.8.1,53,udp,dns,0.001133,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832357.252573,CTa2Ed2KGkuz9zajbi,192.168.8.123,54445,192.168.8.1,53,udp,dns,0.000391,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
